iso3166-1_alpha2,region_name,city_name,geonameid
RU,Samarskaya oblast',Koshki,544203
RU,Samarskaya oblast',Krasnoarmeyskoye,542435
RU,Samarskaya oblast',Krotovka,540740
RU,Samarskaya oblast',Mayskoye,528216
RU,Samarskaya oblast',Neftegorsk,522945
RU,Samarskaya oblast',Novokuybyshevsk,518659
RU,Samarskaya oblast',Obsharovka,516342
RU,Samarskaya oblast',Osinki,514572
RU,Samarskaya oblast',Otradnyy,513883
RU,Samarskaya oblast',Petra-Dubrava,867005
RU,Samarskaya oblast',Podstepki,507977
RU,Samarskaya oblast',Pokhvistnevo,507624
RU,Samarskaya oblast',Povolzhskiy,867006
RU,Samarskaya oblast',Samara,499099
RU,Samarskaya oblast',Sernovodsk,496568
RU,Samarskaya oblast',Shentala,494877
RU,Samarskaya oblast',Shigony,494531
RU,Samarskaya oblast',Spiridonovka,6857365
RU,Samarskaya oblast',Surgut,486137
RU,Samarskaya oblast',Syzran',484969
RU,Samarskaya oblast',Tolyatti,482283
RU,Samarskaya oblast',Varlamovo,477004
RU,Samarskaya oblast',Yelkhovka,7614032
RU,Samarskaya oblast',Zhigulevsk,463082
RU,Sankt-Peterburg,Kolpino,546105
RU,Sankt-Peterburg,Komarovo,545881
RU,Sankt-Peterburg,Kronshtadt,540771
RU,Sankt-Peterburg,Levashovo,535544
RU,Sankt-Peterburg,Lisiy Nos,534841
RU,Sankt-Peterburg,Lomonosov,534341
RU,Sankt-Peterburg,Metallostroy,527361
RU,Sankt-Peterburg,Pargolovo,512566
RU,Sankt-Peterburg,Pavlovsk,512052
RU,Sankt-Peterburg,Pesochnyy,510410
RU,Sankt-Peterburg,Petro-Slavyanka,510139
RU,Sankt-Peterburg,Petrodvorets,510225
RU,Sankt-Peterburg,Pushkin,504003
RU,Sankt-Peterburg,Repino,502145
RU,Sankt-Peterburg,Saint Petersburg,498817
RU,Sankt-Peterburg,Sestroretsk,496478
RU,Sankt-Peterburg,Shushary,493316
RU,Sankt-Peterburg,Tyarlevo,479999
RU,Sankt-Peterburg,Zelenogorsk,463830
RU,Saratovskaya oblast',Aleksandrov Gay,583345
RU,Saratovskaya oblast',Atkarsk,580420
RU,Saratovskaya oblast',Balakovo,6843513
RU,Saratovskaya oblast',Balashov,579460
RU,Saratovskaya oblast',Bazarnyy Karabulak,578466
RU,Saratovskaya oblast',Dergachi,566456
RU,Saratovskaya oblast',Engel's,473552
RU,Saratovskaya oblast',Gornyy,559733
RU,Saratovskaya oblast',Ivanteyevka,555112
RU,Saratovskaya oblast',Kalininsk,554199
RU,Saratovskaya oblast',Khvalynsk,548982
RU,Saratovskaya oblast',Kormezhka,544830
RU,Saratovskaya oblast',Krasnoarmeysk,542464
RU,Saratovskaya oblast',Krasnyy Yar,541341
RU,Saratovskaya oblast',Marks,529073
RU,Saratovskaya oblast',Mokrous,525719
RU,Saratovskaya oblast',Nauka,0
RU,Saratovskaya oblast',Novouzensk,517739
RU,Saratovskaya oblast',Perelyub,511416
RU,Saratovskaya oblast',Petrovsk,509987
RU,Saratovskaya oblast',Piterka,509269
RU,Saratovskaya oblast',Podlesnoye,508237
RU,Saratovskaya oblast',Privolzhskiy,505057
RU,Saratovskaya oblast',Repnoye,502125
RU,Saratovskaya oblast',Rtishchevo,500886
RU,Saratovskaya oblast',Saratov,498677
RU,Saratovskaya oblast',Sennoy,497019
RU,Saratovskaya oblast',Shumeyka,0
RU,Saratovskaya oblast',Sokolovyy,491155
RU,Saratovskaya oblast',Staryye Ozinki,513329
RU,Saratovskaya oblast',Stepnoye,487545
RU,Saratovskaya oblast',Svetlyy,7760492
RU,Saratovskaya oblast',Turki,480267
RU,Saratovskaya oblast',Vol'sk,472278
RU,Saratovskaya oblast',Voskresenskoye,471639
RU,Saratovskaya oblast',Yekaterinovka,6612006
RU,Saratovskaya oblast',Yershov,467120
RU,"Severnaya Osetiya, Respublika",Alagir,873966
RU,"Severnaya Osetiya, Respublika",Ardon,581179
RU,"Severnaya Osetiya, Respublika",Arkhonskaya,580942
RU,"Severnaya Osetiya, Respublika",Beslan,576697
RU,"Severnaya Osetiya, Respublika",Chikola,568184
RU,"Severnaya Osetiya, Respublika",Digora,566243
RU,"Severnaya Osetiya, Respublika",Kardzhin,873973
RU,"Severnaya Osetiya, Respublika",Khumalag,549118
RU,"Severnaya Osetiya, Respublika",Kizlyar,547841
RU,"Severnaya Osetiya, Respublika",Mizur,525990
RU,"Severnaya Osetiya, Respublika",Mozdok,524736
RU,"Severnaya Osetiya, Respublika",Pavlodol'skaya,0
RU,"Severnaya Osetiya, Respublika",Sunzha,486203
RU,"Severnaya Osetiya, Respublika",Surkhakhi,0
RU,"Severnaya Osetiya, Respublika",Terskaya,483281
RU,"Severnaya Osetiya, Respublika",Troitskoye,481543
RU,"Severnaya Osetiya, Respublika",Vladikavkaz,473249
RU,"Severnaya Osetiya, Respublika",Zmeyskaya,462383
RU,Smolenskaya oblast',Chertanovo,0
RU,Smolenskaya oblast',Demidov,566751
RU,Smolenskaya oblast',Desnogorsk,566384
RU,Smolenskaya oblast',Gagarin,562237
RU,Smolenskaya oblast',Glinka,561234
RU,Smolenskaya oblast',Golynki,560452
RU,Smolenskaya oblast',Gridneva,0
RU,Smolenskaya oblast',Kardymovo,552558
RU,Smolenskaya oblast',Katyn',551732
RU,Smolenskaya oblast',Morozova,0
RU,Smolenskaya oblast',Novodugino,518912
RU,Smolenskaya oblast',Ozernyy,513426
RU,Smolenskaya oblast',Pochinok,7092544
RU,Smolenskaya oblast',Roslavl',501280
RU,Smolenskaya oblast',Rudnya,7092552
RU,Smolenskaya oblast',Safonovo,811466
RU,Smolenskaya oblast',Shumyachi,493405
RU,Smolenskaya oblast',Smolensk,491687
RU,Smolenskaya oblast',Sobolevo,0
RU,Smolenskaya oblast',Stodolishche,487464
RU,Smolenskaya oblast',Sychevka,7092561
RU,Smolenskaya oblast',Ugra,479471
RU,Smolenskaya oblast',Velizh,475955
RU,Smolenskaya oblast',Verkhnedneprovskiy,475614
RU,Smolenskaya oblast',Vyaz'ma,470673
RU,Smolenskaya oblast',Yartsevo,468867
RU,Smolenskaya oblast',Zarechnaya,0
RU,Stavropol'skiy kray,Aleksandrovskoye,841195
RU,Stavropol'skiy kray,Andzhiyevskiy,581788
RU,Stavropol'skiy kray,Arzgir,580716
RU,Stavropol'skiy kray,Barsukovskaya,578974
RU,Stavropol'skiy kray,Blagodarnyy,576172
RU,Stavropol'skiy kray,Budennovsk,571306
RU,Stavropol'skiy kray,Divnoye,566155
RU,Stavropol'skiy kray,Dmitriyevskoye,565979
RU,Stavropol'skiy kray,Dolina,0
RU,Stavropol'skiy kray,Donskoye,565289
RU,Stavropol'skiy kray,Georgiyevsk,561627
RU,Stavropol'skiy kray,Georgiyevskaya,561626
RU,Stavropol'skiy kray,Goryachevodskiy,559320
RU,Stavropol'skiy kray,Grecheskoye,558969
RU,Stavropol'skiy kray,Gubenko,0
RU,Stavropol'skiy kray,Ipatovo,556230
RU,Stavropol'skiy kray,Irgakly,556199
RU,Stavropol'skiy kray,Kangly,553138
RU,Stavropol'skiy kray,Kevsala,550918
RU,Stavropol'skiy kray,Kislovodsk,548114
RU,Stavropol'skiy kray,Komsomolets,545752
RU,Stavropol'skiy kray,Krasnogvardeyskoye,542334
RU,Stavropol'skiy kray,Kursavka,841266
RU,Stavropol'skiy kray,Kurskaya,538558
RU,Stavropol'skiy kray,Lermontov,535886
RU,Stavropol'skiy kray,Makhach-Kala,0
RU,Stavropol'skiy kray,Mineralnye Vody,0
RU,Stavropol'skiy kray,Moskovskoye,524907
RU,Stavropol'skiy kray,Nadezhda,523715
RU,Stavropol'skiy kray,Nevinnomyssk,522377
RU,Stavropol'skiy kray,Nezhinskiy,869259
RU,Stavropol'skiy kray,Novoaleksandrovsk,519106
RU,Stavropol'skiy kray,Novopavlovsk,518383
RU,Stavropol'skiy kray,Novoselitskoye,518209
RU,Stavropol'skiy kray,Novoterskiy,841363
RU,Stavropol'skiy kray,Novotroitskaya,803095
RU,Stavropol'skiy kray,Opyt,0
RU,Stavropol'skiy kray,Orlovka,514907
RU,Stavropol'skiy kray,Pelagiada,511707
RU,Stavropol'skiy kray,Podgornaya,508390
RU,Stavropol'skiy kray,Podkumskiy,508257
RU,Stavropol'skiy kray,Pravokumskoye,505581
RU,Stavropol'skiy kray,Pyatigorsk,503550
RU,Stavropol'skiy kray,Pyatigorskiy,503548
RU,Stavropol'skiy kray,Rasshevatskaya,502797
RU,Stavropol'skiy kray,Solomenskoye,490914
RU,Stavropol'skiy kray,Sovetskaya,490066
RU,Stavropol'skiy kray,Spitsevka,489671
RU,Stavropol'skiy kray,Stavropol',482283
RU,Stavropol'skiy kray,Stepnoye,797411
RU,Stavropol'skiy kray,Suvorovskaya,485871
RU,Stavropol'skiy kray,Svetlograd,485698
RU,Stavropol'skiy kray,Svobody,485432
RU,Stavropol'skiy kray,Tishchenskoye,482742
RU,Stavropol'skiy kray,Urozhaynoye,478640
RU,Stavropol'skiy kray,Yasnaya Polyana,805755
RU,Stavropol'skiy kray,Yessentuki,466990
RU,Stavropol'skiy kray,Yessentukskaya,466989
RU,Stavropol'skiy kray,Zaterechnyy,464260
RU,Stavropol'skiy kray,Zavetnoye,841440
RU,Stavropol'skiy kray,Zelenokumsk,463824
RU,Stavropol'skiy kray,Zheleznovodsk,463340
RU,Sverdlovskaya oblast',Achit,584308
RU,Sverdlovskaya oblast',Alapayevsk,1511954
RU,Sverdlovskaya oblast',Aramil',1511464
RU,Sverdlovskaya oblast',Artemovskiy,1511368
RU,Sverdlovskaya oblast',Arti,580783
RU,Sverdlovskaya oblast',Asbest,1511331
RU,Sverdlovskaya oblast',Asbestovskiy,1511329
RU,Sverdlovskaya oblast',Beloyarskiy,1510451
RU,Sverdlovskaya oblast',Berezovskiy,1510240
RU,Sverdlovskaya oblast',Beryozovsky,0
RU,Sverdlovskaya oblast',Bisert',576259
RU,Sverdlovskaya oblast',Biz',0
RU,Sverdlovskaya oblast',Bobrovskiy,1509929
RU,Sverdlovskaya oblast',Bogdanovich,1509888
RU,Sverdlovskaya oblast',Bulanash,1508715
RU,Sverdlovskaya oblast',Butka,1508589
RU,Sverdlovskaya oblast',Cheremukhovo,569295
RU,Sverdlovskaya oblast',Chernoistochinsk,568797
RU,Sverdlovskaya oblast',Degtyarsk,1507488
RU,Sverdlovskaya oblast',Dvornikova,0
RU,Sverdlovskaya oblast',Dvurechensk,1507059
RU,Sverdlovskaya oblast',Gorbunova,0
RU,Sverdlovskaya oblast',Ilim,0
RU,Sverdlovskaya oblast',Irbit,1505526
RU,Sverdlovskaya oblast',Is,556131
RU,Sverdlovskaya oblast',Istok,1536649
RU,Sverdlovskaya oblast',Ivdel',1505259
RU,Sverdlovskaya oblast',Izumrud,1536294
RU,Sverdlovskaya oblast',Kachkanar,554599
RU,Sverdlovskaya oblast',Kalinovo,1505003
RU,Sverdlovskaya oblast',Kamensk-Ural'skiy,1491827
RU,Sverdlovskaya oblast',Kamyshlov,1504769
RU,Sverdlovskaya oblast',Karpinsk,1504343
RU,Sverdlovskaya oblast',Kedr,0
RU,Sverdlovskaya oblast',Kedrovoye,1503931
RU,Sverdlovskaya oblast',Kirovgrad,1503335
RU,Sverdlovskaya oblast',Krasnogvardeyskiy,7500785
RU,Sverdlovskaya oblast',Krasnotur'insk,1502061
RU,Sverdlovskaya oblast',Krasnoufimsk,542199
RU,Sverdlovskaya oblast',Krasnoural'sk,542196
RU,Sverdlovskaya oblast',Kushva,538340
RU,Sverdlovskaya oblast',Kuzino,537893
RU,Sverdlovskaya oblast',Lesnoy,6853140
RU,Sverdlovskaya oblast',Losinyy,1500335
RU,Sverdlovskaya oblast',Lugovskoy,1500252
RU,Sverdlovskaya oblast',Malysheva,1499668
RU,Sverdlovskaya oblast',Mikhaylovsk,526815
RU,Sverdlovskaya oblast',Mishina,0
RU,Sverdlovskaya oblast',Monetnyy,1498456
RU,Sverdlovskaya oblast',Nev'yansk,1497795
RU,Sverdlovskaya oblast',Neyvo-Rudyanka,1497780
RU,Sverdlovskaya oblast',Nikolo-Pavlovskoye,1497654
RU,Sverdlovskaya oblast',Nizhniye Sergi,520667
RU,Sverdlovskaya oblast',Nizhny Tagil,0
RU,Sverdlovskaya oblast',Nizhnyaya Salda,1497393
RU,Sverdlovskaya oblast',Nizhnyaya Tura,520204
RU,Sverdlovskaya oblast',Novoasbest,1497163
RU,Sverdlovskaya oblast',Novoural'sk,517761
RU,Sverdlovskaya oblast',Ozernaya,0
RU,Sverdlovskaya oblast',Pervoural'sk,510808
RU,Sverdlovskaya oblast',Petrokamenskoye,1495144
RU,Sverdlovskaya oblast',Pokrovskoye,1494603
RU,Sverdlovskaya oblast',Polevskoy,1494573
RU,Sverdlovskaya oblast',Pyshma,1545678
RU,Sverdlovskaya oblast',Reftinskiy,1493687
RU,Sverdlovskaya oblast',Rezh,1493648
RU,Sverdlovskaya oblast',Romanova,0
RU,Sverdlovskaya oblast',Sarana,498703
RU,Sverdlovskaya oblast',Serov,1492664
RU,Sverdlovskaya oblast',Severoural'sk,496275
RU,Sverdlovskaya oblast',Shalya,495915
RU,Sverdlovskaya oblast',Shamary,495904
RU,Sverdlovskaya oblast',Shirokaya Rechka,8070293
RU,Sverdlovskaya oblast',Sos'va,490745
RU,Sverdlovskaya oblast',Sovkhoznyy,1493273
RU,Sverdlovskaya oblast',Sredneuralsk,0
RU,Sverdlovskaya oblast',Stepanova,0
RU,Sverdlovskaya oblast',Sukhoy Log,1490686
RU,Sverdlovskaya oblast',Svobodnyy,1538640
RU,Sverdlovskaya oblast',Sysert',1490401
RU,Sverdlovskaya oblast',Talitsa,6818376
RU,Sverdlovskaya oblast',Tavda,1489962
RU,Sverdlovskaya oblast',Turinsk,1488933
RU,Sverdlovskaya oblast',Turinskaya Sloboda,1488931
RU,Sverdlovskaya oblast',Verkh-Neyvinskiy,1487504
RU,Sverdlovskaya oblast',Verkhneye Dubrovo,1487520
RU,Sverdlovskaya oblast',Verkhniy Tagil,474821
RU,Sverdlovskaya oblast',Verkhniye Sergi,475041
RU,Sverdlovskaya oblast',Verkhnyaya Salda,1487277
RU,Sverdlovskaya oblast',Verkhnyaya Sysert',1487260
RU,Sverdlovskaya oblast',Verkhotur'ye,1487219
RU,Sverdlovskaya oblast',Volchansk,1486984
RU,Sverdlovskaya oblast',Vostochnyy,1486795
RU,Sverdlovskaya oblast',Yekaterinburg,1486209
RU,Sverdlovskaya oblast',Yelanskiy,1486164
RU,Sverdlovskaya oblast',Zarechnyy,1545692
RU,Sverdlovskaya oblast',Zavodouspenskoye,1485354
RU,Sverdlovskaya oblast',Zaykovo,1485323
RU,Tambovskaya oblast',Gavrilovka Vtoraya,561804
RU,Tambovskaya oblast',Inzhavino,556275
RU,Tambovskaya oblast',Kirsanov,548330
RU,Tambovskaya oblast',Kotovsk,543605
RU,Tambovskaya oblast',Michurinsk,527191
RU,Tambovskaya oblast',Mordovo,525365
RU,Tambovskaya oblast',Morshansk,525138
RU,Tambovskaya oblast',Muchkapskiy,524627
RU,Tambovskaya oblast',Novaya Lyada,519621
RU,Tambovskaya oblast',Novopokrovka,820677
RU,Tambovskaya oblast',Pervomayskiy,6773442
RU,Tambovskaya oblast',Pichayevo,509650
RU,Tambovskaya oblast',Platonovka,509104
RU,Tambovskaya oblast',Pokrovo-Prigorodnoye,507479
RU,Tambovskaya oblast',Rasskazovo,502793
RU,Tambovskaya oblast',Rzhaksa,499782
RU,Tambovskaya oblast',Sadovaya,0
RU,Tambovskaya oblast',Satinka,498430
RU,Tambovskaya oblast',Selezni,497826
RU,Tambovskaya oblast',Sosnovka,6769635
RU,Tambovskaya oblast',Staroyur'yevo,488214
RU,Tambovskaya oblast',Tambov,484646
RU,Tambovskaya oblast',Uvarovo,822686
RU,Tambovskaya oblast',Zavoronezhskoye,464094
RU,Tambovskaya oblast',Zherdevka,463217
RU,Tambovskaya oblast',Znamenka,821044
RU,"Tatarstan, Respublika",Abdi,0
RU,"Tatarstan, Respublika",Agryz,583983
RU,"Tatarstan, Respublika",Aktanysh,583578
RU,"Tatarstan, Respublika",Aktyubinskiy,583548
RU,"Tatarstan, Respublika",Al'fa,0
RU,"Tatarstan, Respublika",Al'met'yevsk,0
RU,"Tatarstan, Respublika",Arsk,580850
RU,"Tatarstan, Respublika",Aysha,580167
RU,"Tatarstan, Respublika",Aznakayevo,0
RU,"Tatarstan, Respublika",Baltasi,579384
RU,"Tatarstan, Respublika",Bavly,578638
RU,"Tatarstan, Respublika",Bolgar,570990
RU,"Tatarstan, Respublika",Bugul'ma,0
RU,"Tatarstan, Respublika",Buinsk,571155
RU,"Tatarstan, Respublika",Chelny,0
RU,"Tatarstan, Respublika",Chistopol',0
RU,"Tatarstan, Respublika",Dzhalil',0
RU,"Tatarstan, Respublika",Kazan,551487
RU,"Tatarstan, Respublika",Kim,0
RU,"Tatarstan, Respublika",Kukmor,539689
RU,"Tatarstan, Respublika",Kuybyshevskiy Zaton,538049
RU,"Tatarstan, Respublika",Leninogorsk,536162
RU,"Tatarstan, Respublika",Lubyany,533793
RU,"Tatarstan, Respublika",Mamadysh,529709
RU,"Tatarstan, Respublika",Menzelinsk,527529
RU,"Tatarstan, Respublika",Muslyumovo,524185
RU,"Tatarstan, Respublika",Naberezhnyye Chelny,523750
RU,"Tatarstan, Respublika",Nizhnekamsk,521118
RU,"Tatarstan, Respublika",Nizhniye Vyazovyye,520642
RU,"Tatarstan, Respublika",Nizhnyaya Maktama,520318
RU,"Tatarstan, Respublika",Novosheshminsk,517958
RU,"Tatarstan, Respublika",Nurlat,516716
RU,"Tatarstan, Respublika",Pestretsy,510342
RU,"Tatarstan, Respublika",Russkiy Aktash,583573
RU,"Tatarstan, Respublika",Sarmanovo,498537
RU,"Tatarstan, Respublika",Shemordan,494925
RU,"Tatarstan, Respublika",Shugurovo,493566
RU,"Tatarstan, Respublika",Sviyazhsk,485516
RU,"Tatarstan, Respublika",Tatarstan,0
RU,"Tatarstan, Respublika",Tetyushi,483150
RU,"Tatarstan, Respublika",Tyulyachi,479850
RU,"Tatarstan, Respublika",Urussu,478565
RU,"Tatarstan, Respublika",Vysokaya Gora,470212
RU,"Tatarstan, Respublika",Yelabuga,468082
RU,"Tatarstan, Respublika",Zainsk,465543
RU,"Tatarstan, Respublika",Zelenodol'sk,0
RU,Tomskaya oblast',Aleksandrovskoye,1511846
RU,Tomskaya oblast',Asino,1511309
RU,Tomskaya oblast',Bakchar,1511057
RU,Tomskaya oblast',Belyy Yar,1510373
RU,Tomskaya oblast',Kargasok,1504382
RU,Tomskaya oblast',Kedrovyy,1540484
RU,Tomskaya oblast',Kolpashevo,1502862
RU,Tomskaya oblast',Kozhevnikovo,1502257
RU,Tomskaya oblast',Krivosheino,1501795
RU,Tomskaya oblast',Mel'nikovo,527647
RU,Tomskaya oblast',Molchanovo,1498493
RU,Tomskaya oblast',Parabel',1495584
RU,Tomskaya oblast',Pervomayskoye,1495256
RU,Tomskaya oblast',Petrovka,0
RU,Tomskaya oblast',Podgornoye,1494790
RU,Tomskaya oblast',Seversk,1538637
RU,Tomskaya oblast',Strezhevoy,1490796
RU,Tomskaya oblast',Svetlyy,8467414
RU,Tomskaya oblast',Tegul'det,1489822
RU,Tomskaya oblast',Tomsk,1489425
RU,Tomskaya oblast',Vertikos,0
RU,Tomskaya oblast',Zyryanskoye,1484892
RU,Tul'skaya oblast',Aleksin,582750
RU,Tul'skaya oblast',Belev,578091
RU,Tul'skaya oblast',Bogoroditsk,575591
RU,Tul'skaya oblast',Bol'shoye Skuratovo,573302
RU,Tul'skaya oblast',Bolokhovo,575343
RU,Tul'skaya oblast',Borodinskiy,572256
RU,Tul'skaya oblast',Brusyanka,571492
RU,Tul'skaya oblast',Donskoy,7457468
RU,Tul'skaya oblast',Dubna,564724
RU,Tul'skaya oblast',Dubovka,821801
RU,Tul'skaya oblast',Gorelki,560154
RU,Tul'skaya oblast',Gorodok,0
RU,Tul'skaya oblast',Gritsovskiy,558497
RU,Tul'skaya oblast',Kazachka,856845
RU,Tul'skaya oblast',Kimovsk,548658
RU,Tul'skaya oblast',Kireyevsk,548506
RU,Tul'skaya oblast',Krapivna,542942
RU,Tul'skaya oblast',Kurkino,538733
RU,Tul'skaya oblast',Leninskiy,822473
RU,Tul'skaya oblast',Lomintsevskiy,534352
RU,Tul'skaya oblast',Mendeleyevskiy,527578
RU,Tul'skaya oblast',Novogurovskiy,518845
RU,Tul'skaya oblast',Novomoskovsk,518557
RU,Tul'skaya oblast',Partizan,512471
RU,Tul'skaya oblast',Pervomayskiy,7690546
RU,Tul'skaya oblast',Plavsk,509052
RU,Tul'skaya oblast',Pobeda,0
RU,Tul'skaya oblast',Shchekino,495395
RU,Tul'skaya oblast',Shvartsevskiy,493184
RU,Tul'skaya oblast',Suvorov,485888
RU,Tul'skaya oblast',Sverdlovskaya,0
RU,Tul'skaya oblast',Teploye,7502401
RU,Tul'skaya oblast',Tovarkovskiy,481938
RU,Tul'skaya oblast',Tula,480562
RU,Tul'skaya oblast',Uzlovaya,477494
RU,Tul'skaya oblast',Venev,475881
RU,Tul'skaya oblast',Volovo,864116
RU,Tul'skaya oblast',Yasnogorsk,468671
RU,Tul'skaya oblast',Yefremov,468390
RU,Tul'skaya oblast',Yepifan',467464
RU,Tul'skaya oblast',Zaokskiy,464993
RU,Tverskaya oblast',Andreapol',582105
RU,Tverskaya oblast',Bezhetsk,576566
RU,Tverskaya oblast',Bol'nitsa,0
RU,Tverskaya oblast',Bologoye,575349
RU,Tverskaya oblast',Emmaus,563481
RU,Tverskaya oblast',Firovo,562627
RU,Tverskaya oblast',Il'inskoye,495777
RU,Tverskaya oblast',Izoplit,554767
RU,Tverskaya oblast',Kalashnikovo,554363
RU,Tverskaya oblast',Kalyazin,553884
RU,Tverskaya oblast',Kashin,551986
RU,Tverskaya oblast',Kesova Gora,550949
RU,Tverskaya oblast',Kimry,548652
RU,Tverskaya oblast',Konakovo,545673
RU,Tverskaya oblast',Kozlovo,7606180
RU,Tverskaya oblast',Krasnomayskiy,7585814
RU,Tverskaya oblast',Kuvshinovo,7588067
RU,Tverskaya oblast',Kuzhenkino,537936
RU,Tverskaya oblast',Likhoslavl',535261
RU,Tverskaya oblast',Maksatikha,531979
RU,Tverskaya oblast',Molokovo,7611903
RU,Tverskaya oblast',Nelidovo,857122
RU,Tverskaya oblast',Novozavidovskiy,461704
RU,Tverskaya oblast',Olenino,515689
RU,Tverskaya oblast',Ostashkov,514259
RU,Tverskaya oblast',Peno,511592
RU,Tverskaya oblast',Radchenko,503281
RU,Tverskaya oblast',Rameshki,7611632
RU,Tverskaya oblast',Redkino,502265
RU,Tverskaya oblast',Rzhev,499717
RU,Tverskaya oblast',Sakharovo,499365
RU,Tverskaya oblast',Sandovo,498856
RU,Tverskaya oblast',Selishche,7606075
RU,Tverskaya oblast',Selizharovo,497661
RU,Tverskaya oblast',Spirovo,7588019
RU,Tverskaya oblast',Staraya Toropa,489043
RU,Tverskaya oblast',Staritsa,488946
RU,Tverskaya oblast',Toropets,482042
RU,Tverskaya oblast',Torzhok,481985
RU,Tverskaya oblast',Tver',480060
RU,Tverskaya oblast',Tverskaya,0
RU,Tverskaya oblast',Udomlya,452949
RU,Tverskaya oblast',Vasil'yevskiy Mokh,476548
RU,Tverskaya oblast',Ves'yegonsk,473943
RU,Tverskaya oblast',Vyatka,0
RU,Tverskaya oblast',Vypolzovo,7586768
RU,Tverskaya oblast',Vyshniy Volochek,470252
RU,Tverskaya oblast',Zapadnaya Dvina,464891
RU,Tverskaya oblast',Zavidovo,7606647
RU,Tverskaya oblast',Zubtsov,462008
RU,Tyumenskaya oblast',Abalak,1512223
RU,Tyumenskaya oblast',Abatskoye,1512210
RU,Tyumenskaya oblast',Antipino,1511538
RU,Tyumenskaya oblast',Aromashevo,1511381
RU,Tyumenskaya oblast',Bogandinskiy,1509902
RU,Tyumenskaya oblast',Borovskiy,1508879
RU,Tyumenskaya oblast',Chervishevo,1507934
RU,Tyumenskaya oblast',Golyshmanovo,1506422
RU,Tyumenskaya oblast',Ishim,1505453
RU,Tyumenskaya oblast',Kirsanova,0
RU,Tyumenskaya oblast',Komsomol'skaya,0
RU,Tyumenskaya oblast',Nizhnyaya Tavda,1497376
RU,Tyumenskaya oblast',Novaya Zaimka,1496588
RU,Tyumenskaya oblast',Novoseleznevo,1492827
RU,Tyumenskaya oblast',Omutinskiy,1496142
RU,Tyumenskaya oblast',Onokhino,1496124
RU,Tyumenskaya oblast',Petropavlovsk,0
RU,Tyumenskaya oblast',Sladkovo,1491719
RU,Tyumenskaya oblast',Tobol'sk,1489530
RU,Tyumenskaya oblast',Turtas,1540475
RU,Tyumenskaya oblast',Tyumen',479836
RU,Tyumenskaya oblast',Uporovo,1488465
RU,Tyumenskaya oblast',Uvat,1487939
RU,Tyumenskaya oblast',Vikulovo,1487112
RU,Tyumenskaya oblast',Vinzili,1487086
RU,Tyumenskaya oblast',Yalutorovsk,1486468
RU,Tyumenskaya oblast',Yarkovo,1486369
RU,Tyumenskaya oblast',Yurginskoye,1485712
RU,Tyumenskaya oblast',Zavodoukovsk,1485357
RU,"Tyva, Respublika",Bay-Khaak,1510690
RU,"Tyva, Respublika",Berezovka,0
RU,"Tyva, Respublika",Kyzyl,1500973
RU,"Tyva, Respublika",Kyzyl-Mazhalyk,1500957
RU,"Tyva, Respublika",Saryg-Sep,1492948
RU,"Tyva, Respublika",Sukpak,1490676
RU,"Tyva, Respublika",Toora-Khem,1489401
RU,"Tyva, Respublika",Turan,1488950
RU,Udmurtskaya Respublika,Alnashi,582423
RU,Udmurtskaya Respublika,Balezino,579432
RU,Udmurtskaya Respublika,Debesy,566908
RU,Udmurtskaya Respublika,Fakel,563354
RU,Udmurtskaya Respublika,Glazov,561347
RU,Udmurtskaya Respublika,Igra,557469
RU,Udmurtskaya Respublika,Izhevsk,554840
RU,Udmurtskaya Respublika,Kama,553878
RU,Udmurtskaya Respublika,Kambarka,553835
RU,Udmurtskaya Respublika,Kez,550902
RU,Udmurtskaya Respublika,Khokhryaki,549844
RU,Udmurtskaya Respublika,Kiyasovo,547927
RU,Udmurtskaya Respublika,Kizner,547831
RU,Udmurtskaya Respublika,Krasnogorskoye,542356
RU,Udmurtskaya Respublika,Malaya Purga,531426
RU,Udmurtskaya Respublika,Mozhga,524700
RU,Udmurtskaya Respublika,Mys,0
RU,Udmurtskaya Respublika,Sarapul,498687
RU,Udmurtskaya Respublika,Selty,497547
RU,Udmurtskaya Respublika,Sever,0
RU,Udmurtskaya Respublika,Sigayevo,493040
RU,Udmurtskaya Respublika,Syumsi,485064
RU,Udmurtskaya Respublika,Uva,477656
RU,Udmurtskaya Respublika,Votkinsk,471430
RU,Udmurtskaya Respublika,Zavodskaya,0
RU,Ul'yanovskaya oblast',Barysh,578931
RU,Ul'yanovskaya oblast',Bazarnyy Syzgan,578465
RU,Ul'yanovskaya oblast',Cherdakly,569360
RU,Ul'yanovskaya oblast',Dimitrovgrad,566199
RU,Ul'yanovskaya oblast',Glotovka,561179
RU,Ul'yanovskaya oblast',Grachevka,0
RU,Ul'yanovskaya oblast',Ignatovka,557531
RU,Ul'yanovskaya oblast',Isheyevka,555984
RU,Ul'yanovskaya oblast',Izmaylovo,554791
RU,Ul'yanovskaya oblast',Karsun,552133
RU,Ul'yanovskaya oblast',Kez'mino,0
RU,Ul'yanovskaya oblast',Krasnyy Gulyay,541722
RU,Ul'yanovskaya oblast',Kuzovatovo,537599
RU,Ul'yanovskaya oblast',Mirnyy,7750394
RU,Ul'yanovskaya oblast',Nikolayevka,8048641
RU,Ul'yanovskaya oblast',Novoul'yanovsk,517766
